M,Run,Recycle_Rate,logit,activation
13.736842105263158,139,0.64,True,simultaneous
13.736842105263158,140,0.62,True,simultaneous
13.736842105263158,141,0.63,True,simultaneous
13.736842105263158,142,0.65,True,simultaneous
13.736842105263158,143,0.66,True,simultaneous
13.736842105263158,144,0.63,True,simultaneous
13.736842105263158,145,0.63,True,simultaneous
13.736842105263158,146,0.64,True,simultaneous
13.736842105263158,147,0.66,True,simultaneous
13.736842105263158,148,0.68,True,simultaneous
13.736842105263158,149,0.63,True,simultaneous
13.736842105263158,150,0.65,True,simultaneous
13.736842105263158,151,0.64,True,simultaneous
13.736842105263158,152,0.67,True,simultaneous
13.736842105263158,153,0.66,True,simultaneous
13.736842105263158,154,0.65,True,simultaneous
13.736842105263158,155,0.69,True,simultaneous
13.736842105263158,156,0.66,True,simultaneous
13.736842105263158,157,0.66,True,simultaneous
13.736842105263158,158,0.68,True,simultaneous
13.736842105263158,159,0.6,True,simultaneous
13.736842105263158,160,0.63,True,simultaneous
13.736842105263158,161,0.67,True,simultaneous
13.736842105263158,162,0.65,True,simultaneous
13.736842105263158,163,0.61,True,simultaneous
13.736842105263158,164,0.67,True,simultaneous
13.736842105263158,165,0.65,True,simultaneous
13.736842105263158,166,0.62,True,simultaneous
13.736842105263158,167,0.63,True,simultaneous
13.736842105263158,168,0.58,True,simultaneous
13.736842105263158,169,0.61,True,simultaneous
13.736842105263158,170,0.67,True,simultaneous
13.736842105263158,171,0.66,True,simultaneous
13.736842105263158,172,0.65,True,simultaneous
13.736842105263158,173,0.6,True,simultaneous
13.736842105263158,174,0.64,True,simultaneous
13.736842105263158,175,0.6,True,simultaneous
13.736842105263158,176,0.62,True,simultaneous
13.736842105263158,177,0.62,True,simultaneous
13.736842105263158,178,0.63,True,simultaneous
13.736842105263158,179,0.66,True,simultaneous
13.736842105263158,180,0.63,True,simultaneous
13.736842105263158,181,0.65,True,simultaneous
13.736842105263158,182,0.66,True,simultaneous
13.736842105263158,183,0.65,True,simultaneous
13.736842105263158,184,0.62,True,simultaneous
13.736842105263158,185,0.64,True,simultaneous
13.736842105263158,186,0.65,True,simultaneous
13.736842105263158,187,0.63,True,simultaneous
13.736842105263158,188,0.63,True,simultaneous
13.736842105263158,189,0.66,True,simultaneous
13.736842105263158,190,0.62,True,simultaneous
13.736842105263158,191,0.65,True,simultaneous
13.736842105263158,192,0.63,True,simultaneous
13.736842105263158,193,0.65,True,simultaneous
13.736842105263158,194,0.63,True,simultaneous
13.736842105263158,195,0.64,True,simultaneous
13.736842105263158,196,0.65,True,simultaneous
13.736842105263158,197,0.58,True,simultaneous
13.736842105263158,198,0.67,True,simultaneous
13.736842105263158,199,0.66,True,simultaneous
13.736842105263158,200,0.63,True,simultaneous
13.736842105263158,201,0.63,True,simultaneous
13.736842105263158,202,0.66,True,simultaneous
13.736842105263158,203,0.67,True,simultaneous
13.736842105263158,204,0.64,True,simultaneous
13.736842105263158,205,0.66,True,simultaneous
13.736842105263158,206,0.65,True,simultaneous
13.736842105263158,207,0.64,True,simultaneous
13.736842105263158,208,0.59,True,simultaneous
13.736842105263158,209,0.6,True,simultaneous
13.736842105263158,210,0.63,True,simultaneous
13.736842105263158,211,0.64,True,simultaneous
13.736842105263158,212,0.62,True,simultaneous
13.736842105263158,213,0.6,True,simultaneous
13.736842105263158,214,0.64,True,simultaneous
13.736842105263158,215,0.63,True,simultaneous
13.736842105263158,216,0.68,True,simultaneous
13.736842105263158,217,0.65,True,simultaneous
13.736842105263158,218,0.64,True,simultaneous
13.736842105263158,219,0.62,True,simultaneous
13.736842105263158,220,0.69,True,simultaneous
13.736842105263158,221,0.65,True,simultaneous
13.736842105263158,222,0.65,True,simultaneous
13.736842105263158,223,0.65,True,simultaneous
13.736842105263158,224,0.6,True,simultaneous
13.736842105263158,225,0.65,True,simultaneous
13.736842105263158,226,0.63,True,simultaneous
13.736842105263158,227,0.6,True,simultaneous
13.736842105263158,228,0.66,True,simultaneous
13.736842105263158,229,0.71,True,simultaneous
13.736842105263158,230,0.65,True,simultaneous
13.736842105263158,231,0.64,True,simultaneous
13.736842105263158,232,0.61,True,simultaneous
13.736842105263158,233,0.62,True,simultaneous
13.736842105263158,234,0.6,True,simultaneous
13.736842105263158,235,0.63,True,simultaneous
13.736842105263158,236,0.64,True,simultaneous
13.736842105263158,237,0.65,True,simultaneous
13.736842105263158,238,0.64,True,simultaneous
13.736842105263158,239,0.65,True,simultaneous
13.736842105263158,240,0.66,True,simultaneous
13.736842105263158,241,0.65,True,simultaneous
13.736842105263158,242,0.66,True,simultaneous
13.736842105263158,243,0.62,True,simultaneous
13.736842105263158,244,0.59,True,simultaneous
13.736842105263158,245,0.66,True,simultaneous
13.736842105263158,246,0.65,True,simultaneous
13.736842105263158,247,0.71,True,simultaneous
13.736842105263158,248,0.64,True,simultaneous
13.736842105263158,249,0.62,True,simultaneous
14.631578947368421,0,0.67,True,simultaneous
14.631578947368421,1,0.62,True,simultaneous
14.631578947368421,2,0.65,True,simultaneous
14.631578947368421,3,0.61,True,simultaneous
14.631578947368421,4,0.66,True,simultaneous
14.631578947368421,5,0.62,True,simultaneous
14.631578947368421,6,0.65,True,simultaneous
14.631578947368421,7,0.65,True,simultaneous
14.631578947368421,8,0.66,True,simultaneous
14.631578947368421,9,0.63,True,simultaneous
14.631578947368421,10,0.63,True,simultaneous
14.631578947368421,11,0.68,True,simultaneous
14.631578947368421,12,0.61,True,simultaneous
14.631578947368421,13,0.64,True,simultaneous
14.631578947368421,14,0.66,True,simultaneous
14.631578947368421,15,0.63,True,simultaneous
14.631578947368421,16,0.65,True,simultaneous
14.631578947368421,17,0.68,True,simultaneous
14.631578947368421,18,0.68,True,simultaneous
14.631578947368421,19,0.6,True,simultaneous
14.631578947368421,20,0.65,True,simultaneous
14.631578947368421,21,0.64,True,simultaneous
14.631578947368421,22,0.68,True,simultaneous
14.631578947368421,23,0.66,True,simultaneous
14.631578947368421,24,0.65,True,simultaneous
14.631578947368421,25,0.66,True,simultaneous
14.631578947368421,26,0.62,True,simultaneous
14.631578947368421,27,0.63,True,simultaneous
14.631578947368421,28,0.62,True,simultaneous
14.631578947368421,29,0.67,True,simultaneous
14.631578947368421,30,0.61,True,simultaneous
14.631578947368421,31,0.65,True,simultaneous
14.631578947368421,32,0.67,True,simultaneous
14.631578947368421,33,0.63,True,simultaneous
14.631578947368421,34,0.62,True,simultaneous
14.631578947368421,35,0.62,True,simultaneous
14.631578947368421,36,0.63,True,simultaneous
14.631578947368421,37,0.67,True,simultaneous
14.631578947368421,38,0.63,True,simultaneous
14.631578947368421,39,0.63,True,simultaneous
14.631578947368421,40,0.62,True,simultaneous
14.631578947368421,41,0.66,True,simultaneous
14.631578947368421,42,0.63,True,simultaneous
14.631578947368421,43,0.67,True,simultaneous
14.631578947368421,44,0.66,True,simultaneous
14.631578947368421,45,0.62,True,simultaneous
14.631578947368421,46,0.67,True,simultaneous
14.631578947368421,47,0.66,True,simultaneous
14.631578947368421,48,0.64,True,simultaneous
14.631578947368421,49,0.6,True,simultaneous
14.631578947368421,50,0.64,True,simultaneous
14.631578947368421,51,0.66,True,simultaneous
14.631578947368421,52,0.65,True,simultaneous
14.631578947368421,53,0.63,True,simultaneous
14.631578947368421,54,0.67,True,simultaneous
14.631578947368421,55,0.66,True,simultaneous
14.631578947368421,56,0.66,True,simultaneous
14.631578947368421,57,0.65,True,simultaneous
14.631578947368421,58,0.62,True,simultaneous
14.631578947368421,59,0.68,True,simultaneous
14.631578947368421,60,0.68,True,simultaneous
14.631578947368421,61,0.66,True,simultaneous
14.631578947368421,62,0.64,True,simultaneous
14.631578947368421,63,0.66,True,simultaneous
14.631578947368421,64,0.68,True,simultaneous
14.631578947368421,65,0.65,True,simultaneous
14.631578947368421,66,0.58,True,simultaneous
14.631578947368421,67,0.67,True,simultaneous
14.631578947368421,68,0.66,True,simultaneous
14.631578947368421,69,0.68,True,simultaneous
14.631578947368421,70,0.64,True,simultaneous
14.631578947368421,71,0.61,True,simultaneous
14.631578947368421,72,0.67,True,simultaneous
14.631578947368421,73,0.64,True,simultaneous
14.631578947368421,74,0.6,True,simultaneous
14.631578947368421,75,0.67,True,simultaneous
14.631578947368421,76,0.67,True,simultaneous
14.631578947368421,77,0.65,True,simultaneous
14.631578947368421,78,0.64,True,simultaneous
14.631578947368421,79,0.62,True,simultaneous
14.631578947368421,80,0.66,True,simultaneous
14.631578947368421,81,0.61,True,simultaneous
14.631578947368421,82,0.67,True,simultaneous
14.631578947368421,83,0.62,True,simultaneous
14.631578947368421,84,0.62,True,simultaneous
14.631578947368421,85,0.67,True,simultaneous
14.631578947368421,86,0.66,True,simultaneous
14.631578947368421,87,0.65,True,simultaneous
14.631578947368421,88,0.65,True,simultaneous
14.631578947368421,89,0.69,True,simultaneous
14.631578947368421,90,0.64,True,simultaneous
14.631578947368421,91,0.64,True,simultaneous
14.631578947368421,92,0.63,True,simultaneous
14.631578947368421,93,0.63,True,simultaneous
14.631578947368421,94,0.66,True,simultaneous
14.631578947368421,95,0.59,True,simultaneous
14.631578947368421,96,0.62,True,simultaneous
14.631578947368421,97,0.68,True,simultaneous
14.631578947368421,98,0.65,True,simultaneous
14.631578947368421,99,0.66,True,simultaneous
14.631578947368421,100,0.66,True,simultaneous
14.631578947368421,101,0.67,True,simultaneous
14.631578947368421,102,0.6,True,simultaneous
14.631578947368421,103,0.61,True,simultaneous
14.631578947368421,104,0.63,True,simultaneous
14.631578947368421,105,0.63,True,simultaneous
14.631578947368421,106,0.62,True,simultaneous
14.631578947368421,107,0.62,True,simultaneous
14.631578947368421,108,0.65,True,simultaneous
14.631578947368421,109,0.61,True,simultaneous
14.631578947368421,110,0.66,True,simultaneous
14.631578947368421,111,0.63,True,simultaneous
14.631578947368421,112,0.62,True,simultaneous
14.631578947368421,113,0.67,True,simultaneous
14.631578947368421,114,0.63,True,simultaneous
14.631578947368421,115,0.59,True,simultaneous
14.631578947368421,116,0.7,True,simultaneous
14.631578947368421,117,0.67,True,simultaneous
14.631578947368421,118,0.65,True,simultaneous
14.631578947368421,119,0.63,True,simultaneous
14.631578947368421,120,0.67,True,simultaneous
14.631578947368421,121,0.68,True,simultaneous
14.631578947368421,122,0.63,True,simultaneous
14.631578947368421,123,0.63,True,simultaneous
14.631578947368421,124,0.61,True,simultaneous
14.631578947368421,125,0.6,True,simultaneous
14.631578947368421,126,0.64,True,simultaneous
14.631578947368421,127,0.63,True,simultaneous
14.631578947368421,128,0.66,True,simultaneous
14.631578947368421,129,0.63,True,simultaneous
14.631578947368421,130,0.68,True,simultaneous
14.631578947368421,131,0.66,True,simultaneous
14.631578947368421,132,0.66,True,simultaneous
14.631578947368421,133,0.62,True,simultaneous
14.631578947368421,134,0.67,True,simultaneous
14.631578947368421,135,0.63,True,simultaneous
14.631578947368421,136,0.65,True,simultaneous
14.631578947368421,137,0.66,True,simultaneous
14.631578947368421,138,0.65,True,simultaneous
14.631578947368421,139,0.63,True,simultaneous
14.631578947368421,140,0.66,True,simultaneous
14.631578947368421,141,0.62,True,simultaneous
14.631578947368421,142,0.64,True,simultaneous
14.631578947368421,143,0.66,True,simultaneous
14.631578947368421,144,0.62,True,simultaneous
14.631578947368421,145,0.68,True,simultaneous
14.631578947368421,146,0.71,True,simultaneous
14.631578947368421,147,0.65,True,simultaneous
14.631578947368421,148,0.64,True,simultaneous
14.631578947368421,149,0.62,True,simultaneous
14.631578947368421,150,0.64,True,simultaneous
14.631578947368421,151,0.67,True,simultaneous
14.631578947368421,152,0.67,True,simultaneous
14.631578947368421,153,0.65,True,simultaneous
14.631578947368421,154,0.63,True,simultaneous
14.631578947368421,155,0.64,True,simultaneous
14.631578947368421,156,0.61,True,simultaneous
14.631578947368421,157,0.61,True,simultaneous
14.631578947368421,158,0.63,True,simultaneous
14.631578947368421,159,0.65,True,simultaneous
14.631578947368421,160,0.67,True,simultaneous
14.631578947368421,161,0.63,True,simultaneous
14.631578947368421,162,0.66,True,simultaneous
14.631578947368421,163,0.69,True,simultaneous
14.631578947368421,164,0.67,True,simultaneous
14.631578947368421,165,0.63,True,simultaneous
14.631578947368421,166,0.68,True,simultaneous
14.631578947368421,167,0.65,True,simultaneous
14.631578947368421,168,0.66,True,simultaneous
14.631578947368421,169,0.65,True,simultaneous
14.631578947368421,170,0.62,True,simultaneous
14.631578947368421,171,0.65,True,simultaneous
14.631578947368421,172,0.65,True,simultaneous
14.631578947368421,173,0.63,True,simultaneous
14.631578947368421,174,0.65,True,simultaneous
14.631578947368421,175,0.65,True,simultaneous
14.631578947368421,176,0.66,True,simultaneous
14.631578947368421,177,0.63,True,simultaneous
14.631578947368421,178,0.66,True,simultaneous
14.631578947368421,179,0.63,True,simultaneous
14.631578947368421,180,0.61,True,simultaneous
14.631578947368421,181,0.62,True,simultaneous
14.631578947368421,182,0.64,True,simultaneous
14.631578947368421,183,0.63,True,simultaneous
14.631578947368421,184,0.64,True,simultaneous
14.631578947368421,185,0.64,True,simultaneous
14.631578947368421,186,0.67,True,simultaneous
14.631578947368421,187,0.61,True,simultaneous
14.631578947368421,188,0.65,True,simultaneous
14.631578947368421,189,0.62,True,simultaneous
14.631578947368421,190,0.65,True,simultaneous
14.631578947368421,191,0.67,True,simultaneous
14.631578947368421,192,0.62,True,simultaneous
14.631578947368421,193,0.63,True,simultaneous
14.631578947368421,194,0.64,True,simultaneous
14.631578947368421,195,0.64,True,simultaneous
14.631578947368421,196,0.64,True,simultaneous
14.631578947368421,197,0.64,True,simultaneous
14.631578947368421,198,0.63,True,simultaneous
14.631578947368421,199,0.66,True,simultaneous
14.631578947368421,200,0.65,True,simultaneous
14.631578947368421,201,0.67,True,simultaneous
14.631578947368421,202,0.62,True,simultaneous
14.631578947368421,203,0.67,True,simultaneous
14.631578947368421,204,0.66,True,simultaneous
14.631578947368421,205,0.64,True,simultaneous
14.631578947368421,206,0.61,True,simultaneous
14.631578947368421,207,0.66,True,simultaneous
14.631578947368421,208,0.61,True,simultaneous
14.631578947368421,209,0.68,True,simultaneous
14.631578947368421,210,0.64,True,simultaneous
14.631578947368421,211,0.66,True,simultaneous
14.631578947368421,212,0.67,True,simultaneous
14.631578947368421,213,0.64,True,simultaneous
14.631578947368421,214,0.64,True,simultaneous
14.631578947368421,215,0.67,True,simultaneous
14.631578947368421,216,0.66,True,simultaneous
14.631578947368421,217,0.64,True,simultaneous
14.631578947368421,218,0.64,True,simultaneous
14.631578947368421,219,0.62,True,simultaneous
14.631578947368421,220,0.69,True,simultaneous
14.631578947368421,221,0.67,True,simultaneous
14.631578947368421,222,0.67,True,simultaneous
14.631578947368421,223,0.66,True,simultaneous
14.631578947368421,224,0.65,True,simultaneous
14.631578947368421,225,0.66,True,simultaneous
14.631578947368421,226,0.61,True,simultaneous
14.631578947368421,227,0.65,True,simultaneous
14.631578947368421,228,0.64,True,simultaneous
14.631578947368421,229,0.66,True,simultaneous
14.631578947368421,230,0.64,True,simultaneous
14.631578947368421,231,0.66,True,simultaneous
14.631578947368421,232,0.63,True,simultaneous
14.631578947368421,233,0.66,True,simultaneous
14.631578947368421,234,0.65,True,simultaneous
14.631578947368421,235,0.62,True,simultaneous
14.631578947368421,236,0.61,True,simultaneous
14.631578947368421,237,0.61,True,simultaneous
14.631578947368421,238,0.63,True,simultaneous
14.631578947368421,239,0.63,True,simultaneous
14.631578947368421,240,0.63,True,simultaneous
14.631578947368421,241,0.58,True,simultaneous
14.631578947368421,242,0.63,True,simultaneous
